id,version,split,source_dataset,source_platform,source_video_id,source_url,video_available_at_release,availability_checked_utc,clip_start_sec,clip_end_sec,clip_duration_sec,temporal_certificate_start_sec,temporal_certificate_end_sec,temporal_certificate_duration_sec,raw_clip_range,raw_temporal_certificate,question_text,question_type,choice_a,choice_b,choice_c,choice_d,choice_e,min_fps,min_required_frames_for_certificate,native_fps,task_category,visual_domain,visual_domain_fine,visual_subdomain,source_video_category,original_row_id
fpsbench_000312,1.0.0,test,youtube8m,youtube,IhvCo_M_4Ik,https://www.youtube.com/watch?v=IhvCo_M_4Ik,,,28.0,38.0,10.0,28.0,38.0,10.0,0:28-0:38,0:28-0:38,Which of the following options accurately describes the sequence of actions initiated by the team in the white+red jersey?,action_order,"A player takes a free kick, leading to a header that hits the goalpost. Another player then takes a short pass back and then forward, a defender's slide blocks the ball. Finally, another player volleys the airborne ball into the goal","A player takes a free kick, leading to a header that hits the goalpost. The goalkeeper gives an incorrect pass to a player in white+red jersey who passes back and then forward which is deflected by a defender's slide. Finally, another player scores the goal","A player takes a free kick, and a teammate's header is saved directly by the goalkeeper. The keeper drops the ball, and after a scramble involving a defender's slide, a player scores on the loose ball","A player takes a free kick, leading to a header that hits the goalpost. The goalkeeper saves the rebound with his leg, and after a short pass back and then forward, a defender's slide blocks the ball. Finally, another player volleys the airborne ball into the goal",None of the above,5,50,,action_order,Sports & Fitness,Sports & Fitness,Team Sports,Soccer,312
fpsbench_000313,1.0.0,test,youtube8m,youtube,QM_CokPNoBE,https://www.youtube.com/watch?v=QM_CokPNoBE,,,69.0,75.0,6.0,69.0,75.0,6.0,1:09-1:15,1:09-1:15,Which of the following options accurately describes the sequence of actions initiated by the team in the blue jersey?,action_order,"Freekick, header, shoot","Freekick, header, shoot, shoot","Freekick, header, pass, shoot","Freekick, header, shoot, pass, shoot",None of the above,8,48,,action_order,Sports & Fitness,Sports & Fitness,Team Sports,Soccer,313
fpsbench_000314,1.0.0,test,youtube8m,youtube,hjBI3abkECw,https://www.youtube.com/watch?v=hjBI3abkECw,,,89.0,95.0,6.0,89.0,95.0,6.0,1:29-1:35,1:29-1:35,What are the sequence of actions done by players in yellow?,action_order,"The player dribbles, attempts a shot and misses, another player catches the rebound in mid-air, and then scores",The player dribbles towards the basket and scores,"The player dribbles, attempts a shot that misses, retrieves the ball mid air, and then scores","The player dribbles, passes the ball to a teammate who misses a shot, and then the original player catches the rebound and scores",None of the above,4,24,,action_order,Sports & Fitness,Sports & Fitness,Team Sports,Basketball,314
fpsbench_000315,1.0.0,test,youtube8m,youtube,bzPYi_n56wA,https://www.youtube.com/watch?v=bzPYi_n56wA,,,35.0,50.0,15.0,35.0,50.0,15.0,0:35-0:50,0:35-0:50,What are the sequence of actions done by players in white?,action_order,"Dribble, pass, pass, dribble three times, pass, dribbles twice, misses the shot","Dribble twice, pass, pass, dribble four times, pass, pass, dribbles twice, misses the shot","Dribble twice, pass, dribble four times, pass, pass, dribbles twice, misses the shot","Dribble twice, pass, pass, dribble three times, pass, pass, dribbles twice, scores",None of the above,5,75,,action_order,Sports & Fitness,Sports & Fitness,Team Sports,Basketball,315
fpsbench_000316,1.0.0,test,youtube8m,youtube,AQplE7XoR7I,https://www.youtube.com/watch?v=AQplE7XoR7I,,,117.0,125.0,8.0,117.0,125.0,8.0,1:57-2:05,1:57-2:05,What are the sequence of actions done by the character in black?,action_order,"Punch, punch, jump and roll over, kick, jump, defend","Punch, jump and roll over, punch, kick, defend","Punch, punch, jump and roll over, punch, kick, jump, defend","Punch, punch, jump and roll over, punch, defend",None of the above,5,40,,action_order,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Video Game,316
fpsbench_000317,1.0.0,test,youtube8m,youtube,nLvr8q0zjBM,https://www.youtube.com/watch?v=nLvr8q0zjBM,,,237.0,247.0,10.0,237.0,247.0,10.0,3:57-4:07,3:57-4:07,In what order the dribbles done by the man are in sync and out of sync,action_order,"out of sync six times, in sync six times, out of sync five times, in sync six times","in sync six times, out of sync five times, in sync five times, out of sync five times","in sync five times, out of sync five times, in sync five times, out of sync five times","in sync six times, out of sync six times, in sync five times, out of sync six times",None of the above,15,150,,action_order,Sports & Fitness,Sports & Fitness,Team Sports,Basketball,317
fpsbench_000318,1.0.0,test,youtube8m,youtube,FXGt1SesXTg,https://www.youtube.com/watch?v=FXGt1SesXTg,,,211.0,218.0,7.0,211.0,218.0,7.0,3:31-3:38,3:31-3:38,What is the sequence of actions done by the team in green?,action_order,The quarterback receives the snap and throws a short screen pass to the right; the receiver catches the ball and is tackled immediately after a short gain,"The quarterback fakes a handoff, drops back, and throws a deep pass to the right; the receiver catches the ball and runs before being tackled by a diving defender","The quarterback receives the snap, makes a backward pass to another player who then throws a deep pass to the right; the receiver catches the ball and runs before being tackled by a diving defender","The quarterback receives the snap, makes a backward pass to another player who then throws a deep pass to the right, but the pass is incomplete as the defender breaks it up",None of the above,4,28,,action_order,Sports & Fitness,Sports & Fitness,Team Sports,Football,318
fpsbench_000319,1.0.0,test,youtube8m,youtube,L63kTiVK7b4,https://www.youtube.com/watch?v=L63kTiVK7b4,,,125.0,129.0,4.0,125.0,129.0,4.0,2:05-2:09,2:05-2:09,What is the order of attacks performed by the male character?,action_order,"one low kick, followed by a high kick and finally three punches","two low kicks, followed by three punches and finally a high kick","one low kick, followed by 4 punchs and finally a high kick","three punches, followed by a low kick and finally a high kick",None of the above,7,28,,action_order,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Video game,319
fpsbench_000320,1.0.0,test,youtube8m,youtube,UqaXqnnuPMk,https://www.youtube.com/watch?v=UqaXqnnuPMk,,,69.0,73.0,4.0,69.0,73.0,4.0,1:09-1:13,1:09-1:13,What is the order of attacks performed by the female character?,action_order,"Crouch, punch, punch, low kick, roundhouse","Punch punch, crouch, low kick, round house","Crouch, punch, lowkick, lowkick, roundhouse","Crouch, lowkick, punch, punch, roundhouse",None of the above,8,32,,action_order,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Video game,320
fpsbench_000321,1.0.0,test,youtube8m,youtube,BuH0PtCdrGs,https://www.youtube.com/watch?v=BuH0PtCdrGs,,,94.0,102.0,8.0,96.0,99.0,3.0,1:34-1:42,1:36-1:39,Which of these about the swimmers is true?,synchronization_assessment,Betlehem and Shaker touch the wall synchronously,Bethlehem touches the wall 5 seconds before Shaker,Shaker and Niskayuna touch the wall synchronously,Ballston Spa and Niskayuna do not touch the wall synchronously,None of the above,6,18,,synchronization_assessment,Sports & Fitness,Sports & Fitness,Individual Sports,Human swimming,321
fpsbench_000322,1.0.0,test,youtube8m,youtube,fQ-1RydX0oU,https://www.youtube.com/watch?v=fQ-1RydX0oU,,,42.0,48.0,6.0,43.0,48.0,5.0,0:42-0:48,0:43-0:48,Is the US swimmer and the other swimmer synchronous?,synchronization_assessment,Yes,They are synchronous in the second stroke but not on the first stroke,They are synchronous in the first stroke but not on the second stroke,They are neither synchronous in the first stroke nor on the second stroke,None of the above,5,25,,synchronization_assessment,Sports & Fitness,Sports & Fitness,Individual Sports,Human swimming,322
fpsbench_000323,1.0.0,test,youtube8m,youtube,hYXjMAN-9Vo,https://www.youtube.com/watch?v=hYXjMAN-9Vo,,,0.0,9.0,9.0,0.0,2.0,2.0,0:00-0:09,0:00-0:02,Are the three swimmers synchronous?,synchronization_assessment,Yes,the two swimmers in adjacent lanes are synchronous intially but go out of sync at the end,the two swimmers lagging behind are synchronous intially but go out of sync at the end,None of the swimmers are synchronous,None of the above,6,12,,synchronization_assessment,Sports & Fitness,Sports & Fitness,Individual Sports,Human swimming,323
fpsbench_000324,1.0.0,test,youtube8m,youtube,fQ-1RydX0oU,https://www.youtube.com/watch?v=fQ-1RydX0oU,,,93.0,107.0,14.0,95.0,97.0,2.0,1:33-1:47,1:35-1:37,Which of these is false?,synchronization_assessment,swimmers in lanes 1 and 8 raise their heads from the water simultaneously,swimmers in lanes 1 and 2 touch the wall at the same time,Phelps touches the wall before all the other swimmers,the swimmer in lane 3 touches the wall the last,None of the above,5,10,,synchronization_assessment,Sports & Fitness,Sports & Fitness,Individual Sports,Human swimming,324
fpsbench_000325,1.0.0,test,youtube8m,youtube,aAlulIegHjU,https://www.youtube.com/watch?v=aAlulIegHjU,,,25.0,35.0,10.0,32.0,33.0,1.0,0:25-0:35,0:32-0:33,"When the red player goes for a layup, does he or the player guarding him leave the ground first?",synchronization_assessment,The player in red has both feet off the ground first.,The player in white has both feet off the ground first.,They jump at the same time.,Neither leaves the ground.,None of the above,7,7,,synchronization_assessment,Sports & Fitness,Sports & Fitness,Team Sports,Basketball,325
fpsbench_000326,1.0.0,test,youtube8m,youtube,zLNmW72Ztxw,https://www.youtube.com/watch?v=zLNmW72Ztxw,,,5.0,12.0,7.0,6.0,8.0,2.0,0:05-0:12,0:06-0:08,Is the person snapping his fingers synchronously?,synchronization_assessment,Yes,he snaps on his left hand before the right,he snaps on his right hand before the right,he is snapping fingers alternately,None of the above,7,14,,synchronization_assessment,Media & Entertainment,Media & Entertainment,Music,Marching band,326
fpsbench_000327,1.0.0,test,youtube8m,youtube,zLNmW72Ztxw,https://www.youtube.com/watch?v=zLNmW72Ztxw,,,42.0,55.0,13.0,47.0,49.0,2.0,0:42-0:55,0:47-0:49,Which of these is true?,synchronization_assessment,all three people raise their hands synchronously after they hit the cymbals,the two people standing close to each other raise their hands synchronously,the person in in the middle raises their hands after the person on the right does,the person in in the middle raises their hands before the person on the right does,None of the above,4,8,,synchronization_assessment,Media & Entertainment,Media & Entertainment,Music,Marching band,327
fpsbench_000328,1.0.0,test,youtube8m,youtube,gaqaT2-Jcxk,https://www.youtube.com/watch?v=gaqaT2-Jcxk,,,102.0,112.0,10.0,106.0,109.0,3.0,1:42-1:52,1:46-1:49,Did they all flash their suits fully open at the same time?,synchronization_assessment,Yes,The first person from the right does it first,The second person from the left does it first,The thrid person from the left does it first,None of the above,5,15,,synchronization_assessment,Media & Entertainment,Media & Entertainment,Performing Arts,Dance,328
fpsbench_000329,1.0.0,test,youtube8m,youtube,zLNmW72Ztxw,https://www.youtube.com/watch?v=zLNmW72Ztxw,,,72.0,79.0,7.0,75.0,78.0,3.0,1:12-1:19,1:15-1:18,Which of these is false about the musicians in the first row?,synchronization_assessment,one musician raises their trumpet before the rest,only three musicians raise their trumpets synchronously,more than three musicians raise their trumpets synchronously,they were waving their trumpets synchronously before they raise them,None of the above,5,15,,synchronization_assessment,Media & Entertainment,Media & Entertainment,Music,Marching band,329
fpsbench_000330,1.0.0,test,youtube8m,youtube,o91jTgnMJRo,https://www.youtube.com/watch?v=o91jTgnMJRo,,,19.0,31.0,12.0,26.0,31.0,5.0,0:19-0:31,0:26-0:31,Are the dancers synchronous when they raise their right hand and turn counterclockwise?,synchronization_assessment,Yes,"No, the first dancer from the left does it first and the rest follow","No, the third dancer from the right does after the rest of the dancers","No, but the dancers on the extremes do it in sync",None of the above,4,20,,synchronization_assessment,Media & Entertainment,Media & Entertainment,Performing Arts,Dance,330
fpsbench_000331,1.0.0,test,youtube8m,youtube,JJGhq_ihXQk,https://www.youtube.com/watch?v=JJGhq_ihXQk,,,65.0,74.0,9.0,65.0,74.0,9.0,1:05-1:14,1:05-1:14,What are the sequence of actions done by the couple dancing?,action_order,"The woman performs a solo clockwise spin, after which the couple spins together first counter-clockwise then clockwise, and they take a step backward","The woman performs a solo counter-clockwise spin, after which the couple spins together first clockwise then counter-clockwise, and they take a synchronized step backward","The woman performs two solo clockwise spins, after which the couple spins together counter-clockwise, and they take a step backward","The woman performs a solo clockwise spin, after which the couple spins together two times in the same direction, and they take a step backward",None of the above,4,36,,action_order,Media & Entertainment,Media & Entertainment,Performing Arts,Dance,331
fpsbench_000332,1.0.0,test,youtube8m,youtube,2fqFysTvHUs,https://www.youtube.com/watch?v=2fqFysTvHUs,,,85.0,95.0,10.0,88.0,93.0,5.0,1:25-1:35,1:28-1:33,What action does the couple do just after the man takes a round dancing around the woman?,action_order,The man spins twice,The woman spins once,They spin once,They spin twice,None of the above,6,30,,action_order,Media & Entertainment,Media & Entertainment,Performing Arts,Dance,332
fpsbench_000333,1.0.0,test,youtube8m,youtube,XYiefbL_kss,https://www.youtube.com/watch?v=XYiefbL_kss,,,113.0,123.0,10.0,117.0,120.0,3.0,1:53-2:03,1:57-2:00,What action does the girl do just after shaking her head?,action_order,She spins once,She joins her hands at her chest,She skates forward while moving in circles,She opens both arms,None of the above,5,15,,action_order,Sports & Fitness,Sports & Fitness,Individual Sports,Ice Skating,333
fpsbench_000334,1.0.0,test,youtube8m,youtube,SjaZde6HMVM,https://www.youtube.com/watch?v=SjaZde6HMVM,,,93.0,101.0,8.0,93.0,101.0,8.0,1:33-1:41,1:33-1:41,Which of the following options best describes the sequence of actions performed by the skateboarder?,action_order,"The skateboarder approaches the bench, jumps onto it to ride on the wheels, and then jumps off, flipping the board once before landing","The skateboarder approaches the bench, jumps onto it to perform a slide on the middle of the board, transitions to riding on the wheels along the bench, and then jumps off, flipping the board once after landing","The skateboarder approaches the bench, jumps onto it to perform a slide on the middle of the board, then jumps directly off the bench and flips the board once after landing","The skateboarder approaches the bench, jumps onto it to perform a slide on the middle of the board, flips the board once, and then jumps off, flipping the board once again after landing",None of the above,6,48,,action_order,Sports & Fitness,Sports & Fitness,Fitness & Recreation,Skateboarding,334
